K = [0.003716 0.301933 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.142074 -0.059725 0.605881 -2.251384] stx = 0.000000, sta = 0.000000, osx = 29.993333, osa = 29.997232, intsqrx = 17.902604, intsqra = 126.553409 
K = [0.003723 0.302562 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.142074 -0.059725 0.847335 -1.722158] stx = 0.000000, sta = 0.000000, osx = 29.993336, osa = 29.997409, intsqrx = 17.580952, intsqra = 441.942735 
K = [0.004101 0.313582 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.142074 -0.059725 0.694772 -1.954408] stx = 0.000000, sta = 0.000000, osx = 29.993333, osa = 29.997463, intsqrx = 17.896702, intsqra = 269.423045 
K = [0.003742 0.302581 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.142074 -0.059725 0.803588 -1.805213] stx = 0.000000, sta = 0.000000, osx = 29.993334, osa = 29.997427, intsqrx = 17.193690, intsqra = 387.494887 
K = [0.003950 0.308798 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.142074 -0.059725 0.630892 -2.022172] stx = 0.000000, sta = 0.000000, osx = 29.996266, osa = 29.998020, intsqrx = 29.588475, intsqra = 172.711395 
K = [0.008962 0.387337 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.104992 0.032381 1.673454 -3.741279] stx = 0.000000, sta = 0.000000, osx = 29.917985, osa = 29.960567, intsqrx = 14.434319, intsqra = 395.504837 
K = [0.001948 0.025852 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.104992 0.032381 1.264631 -4.109862] stx = 0.000000, sta = 0.000000, osx = 29.968866, osa = 10.301419, intsqrx = 27.515641, intsqra = 284.056204 
K = [0.001637 0.010479 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.104992 0.032381 1.350633 -3.491310] stx = 0.000000, sta = 0.000000, osx = 29.968791, osa = 10.295055, intsqrx = 20.516313, intsqra = 204.362580 
K = [0.001638 0.010576 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.104992 0.032381 1.439829 -3.811786] stx = 0.000000, sta = 0.000000, osx = 29.968787, osa = 10.323094, intsqrx = 20.679932, intsqra = 202.230216 
K = [0.001661 0.009499 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.104992 0.032381 1.524465 -3.783679] stx = 0.000000, sta = 0.000000, osx = 29.968833, osa = 10.078709, intsqrx = 20.785647, intsqra = 210.158503 
K = [0.001781 0.012642 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.045058 1.417826 -4.277211] stx = 0.000000, sta = 0.000000, osx = 3.086127, osa = 3.924472, intsqrx = 18.039108, intsqra = 224.910270 
K = [0.001331 0.007715 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.443401 -4.293142] stx = 0.000000, sta = 0.000000, osx = 29.989316, osa = 29.994820, intsqrx = 20.917866, intsqra = 265.158148 
K = [0.001795 0.010602 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.767438 -4.073241] stx = 0.000000, sta = 0.000000, osx = 29.989317, osa = 29.989718, intsqrx = 19.383986, intsqra = 253.364500 
K = [0.002234 0.022121 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.566983 -4.251456] stx = 0.000000, sta = 0.000000, osx = 29.989317, osa = 29.995128, intsqrx = 18.243473, intsqra = 238.341973 
K = [0.001847 0.010871 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.894894 -4.439524] stx = 0.000000, sta = 0.000000, osx = 29.989271, osa = 29.989963, intsqrx = 19.321569, intsqra = 251.751901 
K = [0.002279 0.021030 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.771010 -4.623950] stx = 0.000000, sta = 0.000000, osx = 29.989316, osa = 29.993929, intsqrx = 17.717891, intsqra = 227.005241 
K = [0.001983 0.011951 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 0.044572 1.835409 -4.024004] stx = 0.000000, sta = 0.000000, osx = 29.989324, osa = 29.987855, intsqrx = 20.169671, intsqra = 269.053631 
K = [0.002451 0.028929 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.100000 3.180763 -0.011482 0.484746] stx = 0.000000, sta = 0.000000, osx = 29.705908, osa = 29.201349, intsqrx = 49.856592, intsqra = 17.109001 
K = [6.594077 1168.992769 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.000000 3.130763 0.440287 0.312312] stx = 0.000000, sta = 0.000000, osx = 29.690285, osa = 29.192048, intsqrx = 29.676786, intsqra = 1390.978972 
K = [6.490466 10.017437 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 29.824900, osa = 29.309043, intsqrx = 27.932457, intsqra = 1024.225549 
K = [6.069197 28.932212 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 29.931548, osa = 29.231673, intsqrx = 150.065332, intsqra = 21.141923 
K = [0.006946 1132.462741 K = [0.000000 -1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 29.500342, osa = 29.240104, intsqrx = 0.000000, intsqra = 1357.119147 
K = [1516.225787 17.799153 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 29.931548, osa = 29.231673, intsqrx = 150.065332, intsqra = 21.141923 
K = [0.006946 1132.462741 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 29.824900, osa = 29.309043, intsqrx = 27.932457, intsqra = 1024.225549 
K = [6.069197 28.932212 K = [-33.417400 33.493700 -36.441700 33.524800], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 3.992273, osa = 3.993043, intsqrx = 0.000000, intsqra = 101.741627 
K = [0.872421 41.013220 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 3.846939, osa = 3.973943, intsqrx = 0.616414, intsqra = 349.133319 
K = [0.168974 28.672526 K = [-50.918200 36.573700 -37.695800 25.207900], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 1.279601, osa = 1.270015, intsqrx = 0.000000, intsqra = 19.468381 
K = [125757179872.144012 24.083318 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 1.274279, osa = 1.256629, intsqrx = 0.000000, intsqra = 0.000000 
K = [0.009025 25.389566 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 1.275247, osa = 1.254808, intsqrx = 246.304132, intsqra = 0.000000 
K = [0.000285 26.859525 K = [0.000000 10.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 9.772181, osa = 9.979175, intsqrx = 0.000000, intsqra = 112.738317 
K = [4821.080469 395.295112 K = [0.000000 1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 9.827490, osa = 9.777932, intsqrx = 0.000000, intsqra = 19.433435 
K = [52.970529 374.339841 K = [0.000000 -1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 9.789356, osa = 9.667932, intsqrx = 0.000000, intsqra = 16.836320 
K = [53.351204 374.090608 K = [0.000000 -1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.804639, osa = 9.781774, intsqrx = 0.000000, intsqra = 17.465073 
K = [43.205987 355.169844 K = [0.000000 1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.837595, osa = 9.847475, intsqrx = 0.000000, intsqra = 20.062161 
K = [43.773885 357.241707 K = [0.000000 1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.157080] stx = 0.000000, sta = 0.000000, osx = 9.813870, osa = 9.868217, intsqrx = 0.000000, intsqra = 1935.183301 
K = [50.093639 10.433274 K = [0.000000 -1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.157080] stx = 0.000000, sta = 0.000000, osx = 9.832669, osa = 9.830238, intsqrx = 0.000000, intsqra = 1365.133422 
K = [50.739009 9.229477 K = [1.000000 -1.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.157080] stx = 0.000000, sta = 0.000000, osx = 9.731982, osa = 9.830391, intsqrx = 0.000000, intsqra = 1328.801784 
K = [21.608625 9.239397 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.015177 3.141593 0.437698 0.157080] stx = 0.000000, sta = 0.000000, osx = 9.827182, osa = 9.797474, intsqrx = 28.113192, intsqra = 1014.229411 
K = [1.992918 9.518756 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.157080] stx = 0.000000, sta = 0.000000, osx = 9.924121, osa = 9.844915, intsqrx = 107.204992, intsqra = 1568.691924 
K = [0.002781 9.766679 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.959315, osa = 9.822772, intsqrx = 99.879641, intsqra = 18.784844 
K = [0.002254 356.376064 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.628319] stx = 0.000000, sta = 0.000000, osx = 9.984895, osa = 9.872579, intsqrx = 12.461950, intsqra = 19.613619 
K = [0.002547 374.822560 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931297, osa = 9.699641, intsqrx = 148.791879, intsqra = 21.120772 
K = [0.002685 342.711854 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.209440] stx = 0.000000, sta = 0.000000, osx = 9.909727, osa = 9.901611, intsqrx = 118.448722, intsqra = 689.690525 
K = [0.002279 10.592498 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931297, osa = 9.699641, intsqrx = 148.791879, intsqra = 21.120772 
K = [0.002685 342.711854 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931297, osa = 9.699641, intsqrx = 148.791879, intsqra = 21.120772 
K = [0.002685 342.711854 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.000000 -0.005428 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 9.998870, osa = 9.998528, intsqrx = 63.455033, intsqra = 4843.776441 
K = [0.000783 0.000923 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.091694 0.021456 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 9.998887, osa = 9.998582, intsqrx = 63.189136, intsqra = 61.228717 
K = [0.099664 0.000845 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.043109 -0.118370 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 9.995345, osa = 9.995093, intsqrx = 17.167287, intsqra = 13.065038 
K = [0.000277 0.001827 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.065384 0.010511 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 9.993237, osa = 9.995733, intsqrx = 21.406758, intsqra = 819.393109 
K = [0.000605 0.003406 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.124923 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.796992, osa = 9.309125, intsqrx = 22.100860, intsqra = 908.854179 
K = [2.066980 5.488993 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.124923 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.796992, osa = 9.309125, intsqrx = 22.100860, intsqra = 908.854179 
K = [2.066980 5.488993 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.124923 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.825125, osa = 9.309936, intsqrx = 38.623321, intsqra = 1023.076571 
K = [0.843266 28.769434 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005623 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5876.385879, intsqra = 21.121344 
K = [0.007318 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931230, osa = 9.699826, intsqrx = 148.801839, intsqra = 21.121332 
K = [0.002685 342.711928 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005623 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5876.385879, intsqra = 21.121344 
K = [0.007318 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [-0.015177 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931230, osa = 9.699826, intsqrx = 148.801839, intsqra = 21.121332 
K = [0.002685 342.711928 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005623 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5876.385879, intsqra = 21.121344 
K = [0.007318 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5857.854935, intsqra = 21.121344 
K = [0.007319 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5857.854935, intsqra = 21.121344 
K = [0.007319 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5857.854935, intsqra = 21.121344 
K = [0.007319 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 9.931217, osa = 9.699855, intsqrx = 5857.854935, intsqra = 21.121344 
K = [0.007319 342.711931 K = [0.000000 0.000000 0.000000 0.000000], initial cond = [0.043109 -0.118370 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.998871, osa = 19.993385, intsqrx = 77.234981, intsqra = 78.159888 
K = [0.052912 0.008600 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.065384 0.010511 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.993230, osa = 19.995731, intsqrx = 21.401454, intsqra = 818.993554 
K = [0.000761 0.004389 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.017131 -0.027107 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.998046, osa = 19.998908, intsqrx = 27.212811, intsqra = 97.804771 
K = [0.000339 0.002044 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.091694 0.021456 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.990218, osa = 19.993895, intsqrx = 17.480373, intsqra = 398.703640 
K = [0.001486 0.009460 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.043109 -0.118370 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.995309, osa = 19.995037, intsqrx = 17.168147, intsqra = 13.099617 
K = [0.000433 0.002809 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.065384 0.010511 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.993230, intsqrx = 19.995731, intsqra = 21.401454 
K = [818.993554 0.000761 0.004389 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.017131 -0.027107 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.998045, intsqrx = 19.998907, intsqra = 27.133590 
K = [97.489072 0.000338 0.002039 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.138472 0.173492 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.985230, intsqrx = 19.988765, intsqra = 20.422389 
K = [96.081521 0.004010 0.033758 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.151746 -0.072922 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.983783, intsqrx = 19.992086, intsqra = 12.552556 
K = [262.703458 0.002754 0.013174 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.003153 0.030843 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.998781, intsqrx = 19.998596, intsqra = 594.640289 
K = [75.304043 0.000319 0.002116 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.010248 0.030310 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 0.000000, osa = 19.999037, intsqrx = 19.998625, intsqra = 97.249498 
K = [61.243927 0.000316 0.002038 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.091694 0.021456 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.990218, osa = 19.993895, intsqrx = 17.480373, intsqra = 398.703640 
K = [0.001486 0.009460 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.043109 -0.118370 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.995309, osa = 19.995037, intsqrx = 17.168147, intsqra = 13.099617 
K = [0.000433 0.002809 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 4.831096, osa = 4.255505, intsqrx = 53.438865, intsqra = 3716.584517 
K = [0.811551 9.739642 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 2.704955, osa = 2.924953, intsqrx = 62.251304, intsqra = 6586.007240 
K = [0.374706 9.739111 K = [-50.918200 36.573700 -37.695800 25.207900], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 2.799702, osa = 2.794431, intsqrx = 0.000000, intsqra = 24.134895 
K = [1181162568.639152 36.961393 K = [-50.918200 36.573700 -37.695800 25.207900], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 1.994615, osa = 1.995182, intsqrx = 0.000000, intsqra = 32.268057 
K = [0.080199 20.579689 K = [-33.417400 33.493700 -36.441700 33.524800], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 1.960023, osa = 1.910507, intsqrx = 3.248392, intsqra = 0.034617 
K = [0.063333 20.115983 K = [-33.417400 33.493700 -36.441700 33.524800], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 1.960023, osa = 1.910507, intsqrx = 3.248392, intsqra = 0.034617 
K = [0.063333 20.115983 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.043109 -0.118370 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.995309, osa = 19.995037, intsqrx = 17.168147, intsqra = 13.099617 
K = [0.000433 0.002809 K = [10.000000 0.000000 0.000000 0.000000], initial cond = [-0.065384 0.010511 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.991734, osa = 19.997795, intsqrx = 8.222967, intsqra = 285.554431 
K = [0.001552 0.002464 K = [10.000000 0.000000 0.000000 0.000000], initial cond = [0.017131 -0.027107 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.996666, osa = 19.997968, intsqrx = 29.405381, intsqra = 167.224628 
K = [0.000478 0.002181 K = [10.000000 0.000000 0.000000 0.000000], initial cond = [0.138472 0.173492 1.727876 -4.390781] stx = 0.000000, sta = 0.000000, osx = 19.981740, osa = 19.990823, intsqrx = 3.659712, intsqra = 83.037960 
K = [0.008478 0.021068 K = [10.000000 0.000000 0.000000 0.000000], initial cond = [0.156738 -0.085113 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.961002, osa = 19.932401, intsqrx = 10.237500, intsqra = 137.719038 
K = [0.009447 0.006369 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.001839 0.018651 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.982068, osa = 19.988231, intsqrx = 10.197678, intsqra = 49.608984 
K = [0.000188 0.001025 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.005626 3.141593 0.437698 0.314159] stx = 0.000000, sta = 0.000000, osx = 1.932714, osa = 1.974384, intsqrx = 0.000000, intsqra = 136.276899 
K = [0.127003 9.650133 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.079477 -0.023826 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 1.971625, osa = 1.937206, intsqrx = 35.211596, intsqra = 490.135937 
K = [0.000722 0.003776 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.075851 0.052833 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.970073, osa = 19.913735, intsqrx = 27.501752, intsqra = 117.637534 
K = [0.001096 0.008138 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.055383 0.015956 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.917046, osa = 19.974169, intsqrx = 11.601829, intsqra = 410.435820 
K = [0.000336 0.003466 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.086503 0.018243 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.968461, osa = 19.913635, intsqrx = 23.254113, intsqra = 220.258445 
K = [0.001182 0.007595 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.055383 0.015956 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.971538, osa = 19.973897, intsqrx = 1.038733, intsqra = 166.408128 
K = [0.000507 0.002338 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.086503 0.018243 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.968461, osa = 19.913635, intsqrx = 23.254113, intsqra = 220.258445 
K = [0.001182 0.007595 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.056726 0.006826 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.973228, osa = 19.922736, intsqrx = 30.413244, intsqra = 217.339298 
K = [0.000603 0.003661 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.010180 0.018726 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.980871, osa = 19.988118, intsqrx = 3.722380, intsqra = 29.259292 
K = [0.000189 0.000919 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.096686 0.009265 1.562949 -3.961401] stx = 0.000000, sta = 0.000000, osx = 19.966943, osa = 19.911459, intsqrx = 21.456664, intsqra = 306.007820 
K = [0.001379 0.008548 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.043609 -0.119157 1.570718 -3.995002] stx = 0.000000, sta = 0.000000, osx = 19.929757, osa = 1.625292, intsqrx = 10.212192, intsqra = 5.746583 
K = [0.000118 0.000813 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.041413 -0.049393 1.378503 -3.432987] stx = 0.000000, sta = 0.000000, osx = 19.995421, osa = 19.994743, intsqrx = 6.996636, intsqra = 455.187828 
K = [0.004775 0.023504 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.041103 -0.087011 1.378503 -3.432987] stx = 0.000000, sta = 0.000000, osx = 19.996210, osa = 19.995463, intsqrx = 135.980035, intsqra = 738.811642 
K = [0.004529 0.021874 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.162443 0.113589 1.516975 -3.254067] stx = 0.000000, sta = 0.000000, osx = 19.967966, osa = 19.912970, intsqrx = 53.281508, intsqra = 118.353319 
K = [0.009075 0.074444 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.020819 -0.029061 1.375351 -3.396717] stx = 0.000000, sta = 0.000000, osx = 19.996262, osa = 19.995236, intsqrx = 20.209218, intsqra = 149.359678 
K = [0.004468 0.021752 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.013723 -0.029594 1.368255 -3.397250] stx = 0.000000, sta = 0.000000, osx = 19.996259, osa = 19.995865, intsqrx = 16.363535, intsqra = 139.576012 
K = [0.004449 0.021550 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.098456 -0.071538 1.452988 -3.439194] stx = 0.000000, sta = 0.000000, osx = 19.978343, osa = 10.601018, intsqrx = 106.286706, intsqra = 3487.744864 
K = [0.004024 0.026680 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [0.115666 -0.038448 1.470198 -3.406104] stx = 0.000000, sta = 0.000000, osx = 19.977318, osa = 10.515614, intsqrx = 78.112286, intsqra = 544.875803 
K = [0.004628 0.033077 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 19.987144, osa = 19.992665, intsqrx = 39.109508, intsqra = 8731.299988 
K = [4.192298 13.540235 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 1.986269, osa = 1.980565, intsqrx = 0.000000, intsqra = 0.924567 
K = [0.040182 12.415015 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.001526 3.141593 1.290239 3.141593] stx = 0.000000, sta = 0.000000, osx = 0.998636, osa = 0.996822, intsqrx = 191.374593, intsqra = 8.411227 
K = [0.000017 9.557786 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.006760 3.141593 0.010164 6.283185] stx = 0.000000, sta = 0.000000, osx = 0.953854, osa = 0.990419, intsqrx = 0.000000, intsqra = 6.253603 
K = [0.093740 37.670691 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.003068 3.141593 2.606310 6.283185] stx = 0.000000, sta = 0.000000, osx = 0.995355, osa = 0.997471, intsqrx = 0.000000, intsqra = 102.287842 
K = [0.000072 8.364958 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.002283 3.141593 1.945851 4.712389] stx = 0.000000, sta = 0.000000, osx = 0.998002, osa = 0.996976, intsqrx = 108.978640, intsqra = 29.969893 
K = [0.000037 9.060297 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.002868 3.141593 1.574754 3.769911] stx = 0.000000, sta = 0.000000, osx = 0.998880, osa = 0.996931, intsqrx = 589.922111, intsqra = 12.052874 
K = [0.000039 9.460619 K = [71.507500 -10.814800 6.076500 2.234900], initial cond = [-0.001637 3.141593 0.027119 9.424778] stx = 0.000000, sta = 0.000000, osx = 1.982921, osa = 1.990056, intsqrx = 71.034844, intsqra = 21.594336 
